jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
MidMCP_f	69.7597	68.0309	56.3714	71.3223	69.8003	96.0830
RinMMCP_fCP	143.4257	104.6076	115.8594	108.5630	42.8691	104.3972
LitMCP_f	172.6950	89.1204	194.0070	149.8524	141.4828	204.0390
ThPIP	437.3655	415.6981	365.9574	508.6545	568.9536	544.4414
IndPIP	97.5595	139.6702	60.2721	162.9399	227.5190	150.8725
MidPIP	30.1564	29.4091	24.3688	30.8320	30.1740	41.5358
RinPIP	72.3490	52.7678	58.4436	54.7631	21.6247	52.6616
LitPIP	93.0636	48.0260	104.5484	80.7539	76.2436	109.9545
ThDIP	170.7757	162.3153	142.8934	198.6115	222.1562	212.5850
IndDIP	42.8543	61.3520	26.4754	71.5735	99.9408	66.2728
MidDIP	11.9201	11.6247	9.6324	12.1871	11.9270	16.4180
RinDIP	26.5420	19.3584	21.4406	20.0904	7.9332	19.3194
LitDIP	35.1878	18.1589	39.5302	30.5334	28.8281	41.5743
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.8986	637.0840	560.5281	779.5091	871.8353	832.5032
IndMCP_f	226.9585	324.8562	140.1730	379.1166	529.2191	349.9002
MidMCP_f	69.7467	68.0818	56.3706	71.3621	69.8229	96.0186
RinMMCP_fCP	143.3527	104.8119	115.8454	108.5682	42.8518	103.9962
LitMCP_f	172.6673	89.1413	194.0032	149.9394	141.6222	204.0960
ThPIP	437.3763	415.9517	365.9684	508.9409	569.2206	543.5408
IndPIP	97.6110	139.7152	60.2860	163.0517	227.6083	150.4862
MidPIP	30.1508	29.4311	24.3685	30.8492	30.1838	41.5079
RinPIP	72.3122	52.8708	58.4366	54.7657	21.6160	52.4594
LitPIP	93.0487	48.0373	104.5463	80.8008	76.3187	109.9852
ThDIP	170.7799	162.4144	142.8977	198.7234	222.2604	212.2334
IndDIP	42.8770	61.3718	26.4815	71.6227	99.9800	66.1031
MidDIP	11.9179	11.6334	9.6322	12.1939	11.9309	16.4070
RinDIP	26.5285	19.3962	21.4380	20.0913	7.9300	19.2452
LitDIP	35.1821	18.1631	39.5295	30.5512	28.8565	41.5859
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.9085	637.4639	560.5405	779.9401	872.2211	831.1092
IndMCP_f	227.0779	324.9517	140.2065	379.3680	529.4076	348.9914
MidMCP_f	69.7339	68.1323	56.3700	71.4014	69.8454	95.9532
RinMMCP_fCP	143.2780	105.0157	115.8325	108.5726	42.8355	103.5965
LitMCP_f	172.6358	89.1643	193.9936	150.0290	141.7594	204.1506
ThPIP	437.3828	416.1997	365.9765	509.2223	569.4725	542.6306
IndPIP	97.6624	139.7563	60.3005	163.1598	227.6893	150.0953
MidPIP	30.1453	29.4529	24.3682	30.8661	30.1935	41.4796
RinPIP	72.2745	52.9736	58.4301	54.7679	21.6078	52.2578
LitPIP	93.0317	48.0497	104.5412	80.8491	76.3927	110.0146
ThDIP	170.7824	162.5112	142.9008	198.8332	222.3588	211.8780
IndDIP	42.8995	61.3898	26.4878	71.6702	100.0156	65.9314
MidDIP	11.9157	11.6420	9.6321	12.2006	11.9347	16.3959
RinDIP	26.5146	19.4339	21.4357	20.0922	7.9270	19.1713
LitDIP	35.1757	18.1678	39.5275	30.5694	28.8844	41.5971
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.9121	637.8352	560.5484	780.3635	872.5840	829.7017
IndMCP_f	227.1968	325.0381	140.2410	379.6107	529.5772	348.0725
MidMCP_f	69.7214	68.1823	56.3699	71.4401	69.8678	95.8868
RinMMCP_fCP	143.2017	105.2188	115.8207	108.5764	42.8200	103.1985
LitMCP_f	172.6006	89.1893	193.9783	150.1212	141.8945	204.2030
ThPIP	437.3851	416.4422	365.9816	509.4988	569.7094	541.7117
IndPIP	97.7135	139.7934	60.3153	163.2642	227.7623	149.7002
MidPIP	30.1399	29.4746	24.3682	30.8829	30.2032	41.4509
RinPIP	72.2360	53.0761	58.4241	54.7698	21.6000	52.0570
LitPIP	93.0127	48.0632	104.5329	80.8988	76.4655	110.0429
ThDIP	170.7834	162.6059	142.9028	198.9412	222.4513	211.5192
IndDIP	42.9220	61.4062	26.4943	71.7160	100.0477	65.7578
MidDIP	11.9135	11.6505	9.6321	12.2072	11.9386	16.3845
RinDIP	26.5005	19.4715	21.4335	20.0929	7.9242	19.0976
LitDIP	35.1685	18.1729	39.5244	30.5882	28.9120	41.6077
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.9097	638.1979	560.5516	780.7794	872.9241	828.2821
IndMCP_f	227.3153	325.1158	140.2762	379.8446	529.7284	347.1442
MidMCP_f	69.7092	68.2319	56.3701	71.4783	69.8900	95.8195
RinMMCP_fCP	143.1240	105.4212	115.8099	108.5795	42.8054	102.8023
LitMCP_f	172.5619	89.2162	193.9573	150.2161	142.0271	204.2534
ThPIP	437.3835	416.6790	365.9838	509.7703	569.9315	540.7848
IndPIP	97.7645	139.8268	60.3304	163.3648	227.8273	149.3009
MidPIP	30.1346	29.4960	24.3682	30.8994	30.2128	41.4218
RinPIP	72.1968	53.1782	58.4186	54.7714	21.5926	51.8571
LitPIP	92.9918	48.0777	104.5216	80.9499	76.5370	110.0700
ThDIP	170.7827	162.6983	142.9037	199.0472	222.5380	211.1572
IndDIP	42.9444	61.4208	26.5010	71.7602	100.0762	65.5824
MidDIP	11.9115	11.6590	9.6322	12.2138	11.9424	16.3730
RinDIP	26.4861	19.5090	21.4315	20.0934	7.9215	19.0243
LitDIP	35.1606	18.1784	39.5201	30.6076	28.9390	41.6180
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.9016	638.5519	560.5501	781.1879	873.2419	826.8514
IndMCP_f	227.4333	325.1846	140.3121	380.0698	529.8616	346.2069
MidMCP_f	69.6972	68.2810	56.3707	71.5160	69.9122	95.7515
RinMMCP_fCP	143.0451	105.6228	115.8002	108.5821	42.7917	102.4081
LitMCP_f	172.5197	89.2451	193.9307	150.3139	142.1573	204.3020
ThPIP	437.3783	416.9101	365.9828	510.0370	570.1390	539.8507
IndPIP	97.8153	139.8565	60.3459	163.4616	227.8846	148.8978
MidPIP	30.1294	29.5172	24.3685	30.9157	30.2224	41.3924
RinPIP	72.1570	53.2799	58.4137	54.7727	21.5856	51.6583
LitPIP	92.9691	48.0932	104.5072	81.0026	76.6071	110.0962
ThDIP	170.7807	162.7886	142.9033	199.1513	222.6190	210.7925
IndDIP	42.9667	61.4338	26.5077	71.8027	100.1014	65.4054
MidDIP	11.9094	11.6674	9.6323	12.2202	11.9461	16.3614
RinDIP	26.4715	19.5463	21.4297	20.0939	7.9189	18.9514
LitDIP	35.1521	18.1843	39.5147	30.6275	28.9655	41.6279
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.8884	638.8970	560.5437	781.5891	873.5374	825.4109
IndMCP_f	227.5509	325.2448	140.3483	380.2862	529.9772	345.2612
MidMCP_f	69.6856	68.3296	56.3718	71.5530	69.9344	95.6828
RinMMCP_fCP	142.9652	105.8235	115.7916	108.5841	42.7787	102.0162
LitMCP_f	172.4742	89.2757	193.8985	150.4144	142.2849	204.3489
ThPIP	437.3696	417.1354	365.9786	510.2990	570.3319	538.9102
IndPIP	97.8658	139.8823	60.3614	163.5547	227.9343	148.4911
MidPIP	30.1244	29.5382	24.3690	30.9317	30.2319	41.3627
RinPIP	72.1167	53.3811	58.4094	54.7737	21.5791	51.4606
LitPIP	92.9446	48.1097	104.4899	81.0568	76.6758	110.1215
ThDIP	170.7773	162.8765	142.9016	199.2536	222.6944	210.4253
IndDIP	42.9889	61.4452	26.5146	71.8436	100.1232	65.2267
MidDIP	11.9074	11.6757	9.6324	12.2265	11.9499	16.3496
RinDIP	26.4567	19.5834	21.4281	20.0943	7.9165	18.8788
LitDIP	35.1428	18.1905	39.5081	30.6480	28.9915	41.6375
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.8702	639.2331	560.5324	781.9832	873.8111	823.9618
IndMCP_f	227.6681	325.2964	140.3847	380.4940	530.0756	344.3079
MidMCP_f	69.6742	68.3778	56.3732	71.5896	69.9565	95.6135
RinMMCP_fCP	142.8844	106.0232	115.7840	108.5856	42.7665	101.6268
LitMCP_f	172.4256	89.3080	193.8609	150.5179	142.4097	204.3945
ThPIP	437.3578	417.3548	365.9712	510.5563	570.5106	537.9640
IndPIP	97.9162	139.9045	60.3771	163.6441	227.9766	148.0810
MidPIP	30.1195	29.5591	24.3696	30.9475	30.2415	41.3328
RinPIP	72.0760	53.4819	58.4056	54.7744	21.5730	51.2642
LitPIP	92.9184	48.1272	104.4696	81.1125	76.7431	110.1461
ThDIP	170.7727	162.9622	142.8988	199.3541	222.7641	210.0559
IndDIP	43.0110	61.4550	26.5215	71.8829	100.1418	65.0466
MidDIP	11.9055	11.6839	9.6327	12.2328	11.9537	16.3378
RinDIP	26.4418	19.6204	21.4267	20.0945	7.9143	18.8068
LitDIP	35.1329	18.1971	39.5005	30.6690	29.0169	41.6468
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.8475	639.5601	560.5160	782.3703	874.0632	822.5052
IndMCP_f	227.7849	325.3394	140.4212	380.6931	530.1571	343.3474
MidMCP_f	69.6631	68.4254	56.3752	71.6255	69.9786	95.5438
RinMMCP_fCP	142.8031	106.2218	115.7776	108.5866	42.7551	101.2400
LitMCP_f	172.3739	89.3419	193.8178	150.6243	142.5316	204.4388
ThPIP	437.3430	417.5684	365.9605	510.8090	570.6753	537.0131
IndPIP	97.9665	139.9230	60.3928	163.7297	228.0117	147.6679
MidPIP	30.1147	29.5797	24.3704	30.9630	30.2511	41.3026
RinPIP	72.0349	53.5820	58.4023	54.7749	21.5672	51.0691
LitPIP	92.8905	48.1454	104.4464	81.1699	76.8088	110.1699
ThDIP	170.7669	163.0456	142.8946	199.4528	222.8284	209.6845
IndDIP	43.0331	61.4631	26.5284	71.9205	100.1572	64.8651
MidDIP	11.9036	11.6921	9.6330	12.2389	11.9575	16.3259
RinDIP	26.4267	19.6571	21.4255	20.0947	7.9121	18.7352
LitDIP	35.1223	18.2040	39.4917	30.6907	29.0418	41.6558
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.8207	639.8779	560.4945	782.7506	874.2942	821.0426
IndMCP_f	227.9013	325.3739	140.4576	380.8835	530.2222	342.3804
MidMCP_f	69.6523	68.4726	56.3775	71.6609	70.0008	95.4737
RinMMCP_fCP	142.7212	106.4191	115.7723	108.5872	42.7445	100.8560
LitMCP_f	172.3193	89.3774	193.7695	150.7338	142.6506	204.4820
ThPIP	437.3255	417.7758	365.9465	511.0573	570.8260	536.0581
IndPIP	98.0165	139.9379	60.4085	163.8116	228.0397	147.2521
MidPIP	30.1100	29.6000	24.3715	30.9783	30.2607	41.2723
RinPIP	71.9937	53.6816	58.3996	54.7752	21.5619	50.8754
LitPIP	92.8611	48.1645	104.4204	81.2289	76.8729	110.1933
ThDIP	170.7601	163.1266	142.8891	199.5497	222.8873	209.3116
IndDIP	43.0551	61.4696	26.5352	71.9565	100.1695	64.6825
MidDIP	11.9017	11.7001	9.6334	12.2450	11.9613	16.3139
RinDIP	26.4116	19.6936	21.4245	20.0948	7.9102	18.6641
LitDIP	35.1112	18.2112	39.4819	30.7130	29.0660	41.6646
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.7902	640.1862	560.4679	783.1241	874.5042	819.5751
IndMCP_f	228.0174	325.4000	140.4937	381.0653	530.2714	341.4077
MidMCP_f	69.6418	68.5192	56.3803	71.6958	70.0230	95.4033
RinMMCP_fCP	142.6392	106.6151	115.7680	108.5873	42.7346	100.4751
LitMCP_f	172.2620	89.4142	193.7160	150.8463	142.7665	204.5245
ThPIP	437.3055	417.9771	365.9291	511.3011	570.9632	535.1000
IndPIP	98.0665	139.9491	60.4240	163.8898	228.0608	146.8337
MidPIP	30.1055	29.6202	24.3727	30.9934	30.2703	41.2419
RinPIP	71.9523	53.7805	58.3975	54.7753	21.5569	50.6832
LitPIP	92.8302	48.1844	104.3916	81.2895	76.9354	110.2161
ThDIP	170.7523	163.2052	142.8823	199.6449	222.9408	208.9375
IndDIP	43.0770	61.4745	26.5420	71.9908	100.1788	64.4987
MidDIP	11.8999	11.7081	9.6339	12.2509	11.9651	16.3019
RinDIP	26.3964	19.7299	21.4237	20.0949	7.9084	18.5937
LitDIP	35.0995	18.2188	39.4709	30.7360	29.0896	41.6732
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.7562	640.4848	560.4360	783.4910	874.6938	818.1040
IndMCP_f	228.1332	325.4177	140.5293	381.2385	530.3050	340.4299
MidMCP_f	69.6315	68.5653	56.3836	71.7301	70.0454	95.3327
RinMMCP_fCP	142.5571	106.8098	115.7649	108.5871	42.7255	100.0975
LitMCP_f	172.2020	89.4525	193.6574	150.9619	142.8792	204.5662
ThPIP	437.2833	418.1721	365.9083	511.5407	571.0870	534.1395
IndPIP	98.1163	139.9567	60.4393	163.9643	228.0753	146.4132
MidPIP	30.1010	29.6401	24.3741	31.0083	30.2799	41.2114
RinPIP	71.9109	53.8786	58.3959	54.7752	21.5522	50.4927
LitPIP	92.7979	48.2050	104.3600	81.3518	76.9961	110.2386
ThDIP	170.7436	163.2813	142.8742	199.7385	222.9892	208.5625
IndDIP	43.0989	61.4779	26.5488	72.0235	100.1851	64.3140
MidDIP	11.8982	11.7160	9.6345	12.2568	11.9689	16.2898
RinDIP	26.3812	19.7659	21.4231	20.0948	7.9067	18.5238
LitDIP	35.0873	18.2265	39.4590	30.7595	29.1126	41.6818
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.7193	640.7738	560.3989	783.8515	874.8633	816.6307
IndMCP_f	228.2487	325.4271	140.5643	381.4033	530.3234	339.4477
MidMCP_f	69.6216	68.6108	56.3874	71.7639	70.0678	95.2621
RinMMCP_fCP	142.4751	107.0029	115.7630	108.5864	42.7171	99.7233
LitMCP_f	172.1395	89.4920	193.5938	151.0807	142.9887	204.6075
ThPIP	437.2592	418.3608	365.8840	511.7760	571.1976	533.1776
IndPIP	98.1659	139.9607	60.4544	164.0352	228.0832	145.9907
MidPIP	30.0968	29.6598	24.3757	31.0229	30.2896	41.1809
RinPIP	71.8695	53.9760	58.3949	54.7749	21.5480	50.3040
LitPIP	92.7642	48.2263	104.3257	81.4158	77.0551	110.2609
ThDIP	170.7342	163.3550	142.8647	199.8304	223.0324	208.1869
IndDIP	43.1207	61.4796	26.5554	72.0547	100.1886	64.1284
MidDIP	11.8965	11.7238	9.6351	12.2626	11.9727	16.2778
RinDIP	26.3661	19.8017	21.4228	20.0947	7.9051	18.4545
LitDIP	35.0746	18.2346	39.4461	30.7837	29.1349	41.6902
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.6796	641.0529	560.3565	784.2057	875.0130	815.1565
IndMCP_f	228.3639	325.4282	140.5987	381.5597	530.3272	338.4618
MidMCP_f	69.6120	68.6558	56.3916	71.7972	70.0904	95.1916
RinMMCP_fCP	142.3935	107.1944	115.7621	108.5854	42.7094	99.3528
LitMCP_f	172.0747	89.5327	193.5254	151.2026	143.0948	204.6485
ThPIP	437.2334	418.5430	365.8563	512.0073	571.2954	532.2151
IndPIP	98.2155	139.9612	60.4691	164.1024	228.0848	145.5667
MidPIP	30.0926	29.6792	24.3775	31.0372	30.2994	41.1504
RinPIP	71.8283	54.0727	58.3945	54.7744	21.5441	50.1171
LitPIP	92.7293	48.2482	104.2888	81.4815	77.1123	110.2830
ThDIP	170.7241	163.4262	142.8539	199.9207	223.0705	207.8111
IndDIP	43.1425	61.4799	26.5619	72.0842	100.1894	63.9422
MidDIP	11.8948	11.7314	9.6358	12.2682	11.9766	16.2657
RinDIP	26.3509	19.8371	21.4226	20.0945	7.9037	18.3860
LitDIP	35.0614	18.2429	39.4321	30.8086	29.1565	41.6985
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.6377	641.3221	560.3088	784.5538	875.1435	813.6827
IndMCP_f	228.4788	325.4212	140.6321	381.7078	530.3168	337.4729
MidMCP_f	69.6027	68.7001	56.3963	71.8299	70.1131	95.1212
RinMMCP_fCP	142.3123	107.3842	115.7624	108.5841	42.7024	98.9862
LitMCP_f	172.0076	89.5745	193.4522	151.3277	143.1974	204.6893
ThPIP	437.2060	418.7188	365.8252	512.2346	571.3805	531.2528
IndPIP	98.2649	139.9582	60.4835	164.1661	228.0804	145.1415
MidPIP	30.0886	29.6984	24.3796	31.0514	30.3092	41.1200
RinPIP	71.7874	54.1684	58.3947	54.7737	21.5406	49.9321
LitPIP	92.6931	48.2708	104.2494	81.5490	77.1676	110.3050
ThDIP	170.7134	163.4948	142.8417	200.0094	223.1038	207.4354
IndDIP	43.1642	61.4785	26.5682	72.1122	100.1874	63.7553
MidDIP	11.8933	11.7390	9.6366	12.2738	11.9805	16.2537
RinDIP	26.3359	19.8722	21.4227	20.0943	7.9024	18.3181
LitDIP	35.0477	18.2514	39.4172	30.8341	29.1774	41.7068
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.5938	641.5813	560.2558	784.8959	875.2550	812.2106
IndMCP_f	228.5934	325.4061	140.6646	381.8477	530.2926	336.4819
MidMCP_f	69.5937	68.7439	56.4014	71.8620	70.1360	95.0510
RinMMCP_fCP	142.2318	107.5723	115.7638	108.5825	42.6961	98.6236
LitMCP_f	171.9384	89.6174	193.3743	151.4561	143.2965	204.7302
ThPIP	437.1773	418.8880	365.7906	512.4580	571.4533	530.2917
IndPIP	98.3142	139.9517	60.4975	164.2263	228.0700	144.7152
MidPIP	30.0847	29.7173	24.3818	31.0653	30.3191	41.0896
RinPIP	71.7468	54.2633	58.3954	54.7729	21.5374	49.7492
LitPIP	92.6558	48.2939	104.2074	81.6181	77.2210	110.3270
ThDIP	170.7022	163.5609	142.8282	200.0966	223.1322	207.0601
IndDIP	43.1858	61.4757	26.5743	72.1386	100.1828	63.5681
MidDIP	11.8917	11.7465	9.6375	12.2793	11.9844	16.2417
RinDIP	26.3210	19.9070	21.4229	20.0940	7.9012	18.2510
LitDIP	35.0336	18.2602	39.4013	30.8602	29.1976	41.7152
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.5481	641.8304	560.1975	785.2323	875.3480	810.7415
IndMCP_f	228.7078	325.3830	140.6960	381.9795	530.2551	335.4895
MidMCP_f	69.5850	68.7870	56.4070	71.8937	70.1591	94.9811
RinMMCP_fCP	142.1521	107.7585	115.7663	108.5805	42.6906	98.2652
LitMCP_f	171.8672	89.6613	193.2920	151.5877	143.3919	204.7713
ThPIP	437.1475	419.0506	365.7525	512.6776	571.5141	529.3326
IndPIP	98.3634	139.9418	60.5110	164.2830	228.0538	144.2884
MidPIP	30.0809	29.7360	24.3842	31.0789	30.3291	41.0594
RinPIP	71.7066	54.3572	58.3967	54.7719	21.5347	49.5685
LitPIP	92.6175	48.3175	104.1630	81.6890	77.2724	110.3491
ThDIP	170.6906	163.6244	142.8134	200.1824	223.1559	206.6856
IndDIP	43.2075	61.4713	26.5803	72.1635	100.1757	63.3806
MidDIP	11.8902	11.7539	9.6385	12.2847	11.9883	16.2298
RinDIP	26.3063	19.9415	21.4234	20.0936	7.9002	18.1847
LitDIP	35.0191	18.2691	39.3845	30.8870	29.2171	41.7235
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.5011	642.0693	560.1339	785.5631	875.4230	809.2768
IndMCP_f	228.8219	325.3521	140.7262	382.1034	530.2048	334.4965
MidMCP_f	69.5767	68.8295	56.4131	71.9248	70.1824	94.9117
RinMMCP_fCP	142.0734	107.9428	115.7700	108.5783	42.6858	97.9112
LitMCP_f	171.7940	89.7061	193.2052	151.7226	143.4836	204.8127
ThPIP	437.1168	419.2066	365.7110	512.8936	571.5630	528.3762
IndPIP	98.4125	139.9285	60.5240	164.3363	228.0322	143.8613
MidPIP	30.0773	29.7544	24.3868	31.0924	30.3392	41.0294
RinPIP	71.6669	54.4502	58.3985	54.7707	21.5322	49.3899
LitPIP	92.5780	48.3417	104.1163	81.7617	77.3218	110.3714
ThDIP	170.6786	163.6853	142.7972	200.2667	223.1751	206.3121
IndDIP	43.2290	61.4655	26.5860	72.1869	100.1662	63.1930
MidDIP	11.8888	11.7611	9.6395	12.2900	11.9923	16.2179
RinDIP	26.2917	19.9756	21.4241	20.0932	7.8993	18.1192
LitDIP	35.0042	18.2782	39.3669	30.9145	29.2357	41.7320
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	669.4529	642.2981	560.0651	785.8885	875.4802	807.8176
IndMCP_f	228.9358	325.3134	140.7550	382.2195	530.1420	333.5036
MidMCP_f	69.5686	68.8714	56.4195	71.9554	70.2059	94.8429
RinMMCP_fCP	141.9958	108.1251	115.7748	108.5758	42.6816	97.5617
LitMCP_f	171.7191	89.7517	193.1141	151.8607	143.5714	204.8545
ThPIP	437.0853	419.3560	365.6661	513.1060	571.6004	527.4235
IndPIP	98.4615	139.9118	60.5364	164.3862	228.0052	143.4343
MidPIP	30.0739	29.7724	24.3896	31.1056	30.3493	40.9997
RinPIP	71.6278	54.5422	58.4009	54.7695	21.5301	49.2136
LitPIP	92.5376	48.3663	104.0672	81.8362	77.3691	110.3940
ThDIP	170.6663	163.7436	142.7796	200.3497	223.1897	205.9402
IndDIP	43.2505	61.4582	26.5914	72.2089	100.1544	63.0055
MidDIP	11.8874	11.7683	9.6406	12.2953	11.9963	16.2061
RinDIP	26.2774	20.0093	21.4250	20.0927	7.8985	18.0545
LitDIP	34.9889	18.2875	39.3483	30.9426	29.2536	41.7405
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
